SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,February-3-2025,Multi-Family (2-4 Unit),1405 Vine St,San Diego,CA,92103,1740000,4,4.0,Mission Hills,1669,,1928,,1043,,Sold,,,https://www.redfin.com/CA/San-Diego/1405-Vine-St-92103/home/5363124,SDMLS,240027857,N,Y,32.7409698,-117.1761543
PAST SALE,December-30-2024,Condo/Co-op,3450 3rd Ave #203,San Diego,CA,92103,800000,2,2.0,San Diego,1159,,1990,,690,780,Sold,,,https://www.redfin.com/CA/San-Diego/3450-3rd-Ave-92103/unit-203/home/5375849,SDMLS,240025584,N,Y,32.7410534,-117.162661
PAST SALE,March-4-2025,Condo/Co-op,3634 7Th Ave Unit 12BC,San Diego,CA,92103,1049000,3,3.0,San Diego,1862,124880,1976,,563,1544,Sold,,,https://www.redfin.com/CA/San-Diego/3634-7th-Ave-92103/unit-12BC/home/5372158,SDMLS,250018054,N,Y,32.7436862,-117.1587108
PAST SALE,January-17-2025,Single Family Residential,3755 Richmond,North Park (san Diego),CA,92103,800000,2,1.0,Hillcrest (HC),792,1709,1924,,1010,,Sold,,,https://www.redfin.com/CA/San-Diego/3755-Richmond-St-92103/home/5368814,CRMLS,PTP2407533,N,Y,32.74668,-117.1510314
PAST SALE,February-24-2025,Condo/Co-op,3060 6th Ave #12,San Diego,CA,92103,1015000,2,2.0,San Diego,1246,,1991,,815,1190,Sold,,,https://www.redfin.com/CA/San-Diego/3060-6th-Ave-92103/unit-12/home/5376910,SDMLS,250017910,N,Y,32.7375035,-117.1596516
PAST SALE,February-25-2025,Townhouse,1270 Cleveland Ave Unit F146,San Diego,CA,92103,767000,2,2.0,San Diego,949,,1991,,808,619,Sold,,,https://www.redfin.com/CA/San-Diego/1270-Cleveland-Ave-92103/unit-F146/home/194513966,SDMLS,250017595,N,Y,32.7502541,-117.1530262
PAST SALE,,Multi-Family (2-4 Unit),3244 Reynard Way #50,San Diego,CA,92103,2000000,4,4.0,,2000,6164,1952,,1000,,,,,https://www.redfin.com/CA/San-Diego/3244-Reynard-Way-92103/unit-50/home/5364222,,,N,Y,32.7391465,-117.1699706
PAST SALE,December-11-2024,Condo/Co-op,3009 Union St #7,San Diego,CA,92103,1210000,3,3.0,San Diego,1330,28012,1990,,910,475,Sold,,,https://www.redfin.com/CA/San-Diego/3009-Union-St-92103/unit-7/home/5365040,SDMLS,240026630,N,Y,32.7365232,-117.171702
PAST SALE,February-11-2025,Condo/Co-op,1270 Cleveland Ave Unit L309,San Diego,CA,92103,795000,2,2.0,92103 - Mission Hills,988,,1991,,805,612,Sold,,,https://www.redfin.com/CA/San-Diego/1270-Cleveland-Ave-92103/unit-L309/home/5305702,CRMLS,PTP2500192,N,Y,32.7502541,-117.1530262
PAST SALE,March-3-2025,Condo/Co-op,4346 Campus Ave #204,San Diego,CA,92103,735000,2,2.0,University Heights,921,7004,1987,,798,190,Sold,,,https://www.redfin.com/CA/San-Diego/4346-Campus-Ave-92103/unit-204/home/5298884,SDMLS,250016867,N,Y,32.7562297,-117.1491446
PAST SALE,February-27-2025,Townhouse,3934 Eagle St,San Diego,CA,92103,975000,2,2.5,Mission Hills,1464,5231,1990,,666,834,Sold,,,https://www.redfin.com/CA/San-Diego/3934-Eagle-St-92103/home/6317212,SDMLS,250017419,N,Y,32.7488131,-117.1698369
PAST SALE,February-27-2025,Single Family Residential,3637 Richmond St,San Diego,CA,92103,1450000,2,2.0,San Diego,1794,14000,2015,,808,,Sold,,,https://www.redfin.com/CA/San-Diego/3637-Richmond-St-92103/home/5372459,SDMLS,250017863,N,Y,32.7439217,-117.1508883
PAST SALE,February-20-2025,Condo/Co-op,3650 5Th Ave #515,San Diego,CA,92103,925000,2,2.0,Hillcrest,1586,,2009,,583,1049,Sold,,,https://www.redfin.com/CA/San-Diego/3650-5th-Ave-92103/unit-515/home/28891669,SDMLS,250000533,N,Y,32.7445118,-117.1607117
PAST SALE,January-3-2025,Condo/Co-op,3650 5Th Ave #308,San Diego,CA,92103,675000,2,2.0,Hillcrest,1053,39744,2009,,641,842,Sold,,,https://www.redfin.com/CA/San-Diego/3650-5th-Ave-92103/unit-308/home/12160251,SDMLS,240028101,N,Y,32.7445118,-117.1607117
PAST SALE,January-30-2025,Single Family Residential,2861 Brant St,San Diego,CA,92103,1550000,3,2.5,San Diego,2940,7203,1980,,527,,Sold,,,https://www.redfin.com/CA/San-Diego/2861-Brant-St-92103/home/5377246,SDMLS,250000403,N,Y,32.7351223,-117.1664904
PAST SALE,December-12-2024,Single Family Residential,4178 Vermont St,San Diego,CA,92103,980000,2,2.0,92103 - Mission Hills,1412,7737,1960,,694,,Sold,,,https://www.redfin.com/CA/San-Diego/4178-Vermont-St-92103/home/40515922,CRMLS,PTP2406934,N,Y,32.753931,-117.1539952
PAST SALE,February-14-2025,Multi-Family (2-4 Unit),1419-21 Cypress Ave,San Diego,CA,92103,920000,2,2.0,San Diego,860,7336,1952,,1070,,Sold,,,https://www.redfin.com/CA/San-Diego/1419-Cypress-Ave-92103/home/193688314,SDMLS,250017864,N,Y,32.7439226,-117.1506675
PAST SALE,January-31-2025,Condo/Co-op,4368 Georgia St #4,San Diego,CA,92103,447000,1,1.0,Hillcrest,608,5747,1991,,735,275,Sold,,,https://www.redfin.com/CA/San-Diego/4368-Georgia-St-92103/unit-4/home/12156080,SDMLS,240028876,N,Y,32.7566489,-117.1453405
PAST SALE,February-12-2025,Single Family Residential,1091 Lincoln Ave,San Diego,CA,92103,1010000,2,1.5,San Diego,1180,5309,1940,,856,,Sold,,,https://www.redfin.com/CA/San-Diego/1091-Lincoln-Ave-92103/home/5289762,SDMLS,240028172,N,Y,32.7519917,-117.1538104
PAST SALE,February-5-2025,Single Family Residential,4310 Arcadia Dr,San Diego,CA,92103,1610000,2,2.0,92103 - Mission Hills,1739,5700,1938,,926,,Sold,,,https://www.redfin.com/CA/San-Diego/4310-Arcadia-Dr-92103/home/5285474,CRMLS,NDP2500137,N,Y,32.7558497,-117.172895
PAST SALE,December-23-2024,Single Family Residential,806 W Thorn St,San Diego,CA,92103,1250000,3,2.0,Mission Hills,1100,3900,1944,,1136,,Sold,,,https://www.redfin.com/CA/San-Diego/806-W-Thorn-St-92103/home/5363512,SDMLS,240026976,N,Y,32.7399259,-117.1706077
PAST SALE,January-14-2025,Condo/Co-op,836 W Pennsylvania Ave #217,San Diego,CA,92103,695000,2,2.0,Mission Hills,950,24927,2000,,732,176,Sold,,,https://www.redfin.com/CA/San-Diego/836-W-Pennsylvania-Ave-92103/unit-217/home/12162082,SDMLS,240027856,N,Y,32.7455884,-117.1709227
PAST SALE,February-19-2025,Multi-Family (2-4 Unit),3518-20 Curlew St,San Diego,CA,92103,1599000,4,3.0,Middletown,1918,,1975,,834,,Sold,,,https://www.redfin.com/CA/San-Diego/3518-Curlew-St-92103/home/193908837,SDMLS,240028416,N,Y,32.7418847,-117.1678569
PAST SALE,January-16-2025,Single Family Residential,4430 Arista St,San Diego,CA,92103,2856000,4,4.0,Mission Hills,2892,6500,1943,,988,,Sold,,,https://www.redfin.com/CA/San-Diego/4430-Arista-St-92103/home/5279141,CRMLS,PW24250453,N,Y,32.7570324,-117.1882248
PAST SALE,February-14-2025,Single Family Residential,1440 Van Buren Ave,San Diego,CA,92103,1300010,3,3.0,University Heights,1688,3856,1929,,770,,Sold,,,https://www.redfin.com/CA/San-Diego/1440-Van-Buren-Ave-92103/home/5298749,SDMLS,250000425,N,Y,32.7555627,-117.1502455
PAST SALE,March-6-2025,Townhouse,3940 Dove St #312,San Diego,CA,92103,660000,3,2.5,Mission Hills,1374,23647,1981,,480,580,Sold,,,https://www.redfin.com/CA/San-Diego/3940-Dove-St-92103/unit-312/home/5290181,SDMLS,250000352,N,Y,32.7486087,-117.1689385
PAST SALE,February-24-2025,Single Family Residential,905 Barr Ave,San Diego,CA,92103,2728450,4,3.5,Mission Hills,2756,5221,1936,,990,,Sold,,,https://www.redfin.com/CA/San-Diego/905-Barr-Ave-92103/home/5287053,SDMLS,250017069,N,Y,32.7555592,-117.1716751
PAST SALE,March-6-2025,Single Family Residential,3105 Dove St,San Diego,CA,92103,2175000,4,3.0,San Diego,2367,,1959,,919,,Sold,,,https://www.redfin.com/CA/San-Diego/3105-Dove-St-92103/home/5376408,SDMLS,250018406,N,Y,32.7377762,-117.1683529
PAST SALE,March-5-2025,Condo/Co-op,2825 Avenue #405,San Diego,CA,92103,662900,2,2.0,San Diego,949,,1988,,699,621,Sold,,,https://www.redfin.com/CA/San-Diego/2825-3rd-Ave-92103/unit-405/home/5377525,SDMLS,250017172,N,Y,32.7348362,-117.1618559
PAST SALE,January-27-2025,Condo/Co-op,3450 2nd Ave #34,San Diego,CA,92103,745000,2,2.0,San Diego,1048,,1970,,711,550,Sold,,,https://www.redfin.com/CA/San-Diego/3450-2nd-Ave-92103/unit-34/home/5375426,SDMLS,240027771,N,Y,32.7411491,-117.1634142
PAST SALE,February-19-2025,Single Family Residential,1300 W Walnut,San Diego,CA,92103,2450000,6,6.5,San Diego,6306,7700,1938,,389,,Sold,,,https://www.redfin.com/CA/San-Diego/1300-W-Walnut-Ave-92103/home/5362391,SDMLS,250017385,N,Y,32.7422846,-117.1755199
PAST SALE,January-28-2025,Single Family Residential,3270 2nd Ave,San Diego,CA,92103,2300000,5,2.0,San Diego,2538,,1927,,906,,Sold,,,https://www.redfin.com/CA/San-Diego/3270-2nd-Ave-92103/home/5375738,SDMLS,240028477,N,Y,32.7395834,-117.1633693
PAST SALE,February-10-2025,Condo/Co-op,3450 3rd Ave #206,San Diego,CA,92103,737450,2,2.0,San Diego,1247,,1990,,591,780,Sold,,,https://www.redfin.com/CA/San-Diego/3450-3rd-Ave-92103/unit-206/home/5375861,SDMLS,250000742,N,Y,32.7410534,-117.162661
PAST SALE,January-2-2025,Single Family Residential,1069 Cypress Way,San Diego,CA,92103,1600000,2,2.0,San Diego,1664,4770,1935,,962,,Sold,,,https://www.redfin.com/CA/San-Diego/1069-Cypress-Way-92103/home/5368650,SDMLS,240026215,N,Y,32.7447442,-117.1540491
PAST SALE,,Condo/Co-op,1270 Cleveland Ave #146,San Diego,CA,92103,767000,2,2.0,,949,,1991,,808,,,,,https://www.redfin.com/CA/San-Diego/1270-Cleveland-Ave-92103/unit-146/home/5305199,,,N,Y,32.7502541,-117.1530262
PAST SALE,February-24-2025,Single Family Residential,4330 Arcadia Dr,San Diego,CA,92103,1700000,5,4.0,Mission Hills,2452,13100,1926,,693,,Sold,,,https://www.redfin.com/CA/San-Diego/4330-Arcadia-Dr-92103/home/5285489,SDMLS,250017164,N,Y,32.7561098,-117.1736746
PAST SALE,February-18-2025,Condo/Co-op,1950 Upas St #308,San Diego,CA,92104,725000,2,2.0,North Park,1184,,1983,,612,656,Sold,,,https://www.redfin.com/CA/San-Diego/1950-Upas-St-92104/unit-308/home/6285341,SDMLS,250000430,N,Y,32.7414384,-117.1446044
PAST SALE,December-16-2024,Condo/Co-op,3535 1st Ave Unit 11D,San Diego,CA,92103,895000,2,2.0,San Diego,1470,,1973,,609,1350,Sold,,,https://www.redfin.com/CA/San-Diego/3535-1st-Ave-92103/unit-11D/home/5373911,SDMLS,240026828,N,Y,32.7423014,-117.1635854
PAST SALE,December-20-2024,Townhouse,4065 Brant St,San Diego,CA,92103,1840000,2,2.5,San Diego,2149,,2008,,856,380,Sold,,,https://www.redfin.com/CA/San-Diego/4065-Brant-St-92103/home/18601984,SDMLS,240026301,N,Y,32.7511577,-117.1671406
PAST SALE,December-20-2024,Condo/Co-op,3940 Dove St #320,San Diego,CA,92103,615000,2,2.0,Mission Hills,984,,1981,,625,580,Sold,,,https://www.redfin.com/CA/San-Diego/3940-Dove-St-92103/unit-320/home/5290206,SDMLS,240025610,N,Y,32.7486087,-117.1689385
PAST SALE,February-13-2025,Single Family Residential,3442 Union St,San Diego,CA,92103,1650000,3,2.0,Middletown,1524,,1936,,1083,,Sold,,,https://www.redfin.com/CA/San-Diego/3442-Union-St-92103/home/5363246,SDMLS,250000399,N,Y,32.7398974,-117.1752317
PAST SALE,January-27-2025,Condo/Co-op,3606 1St Ave #103,San Diego,CA,92103,620000,2,2.0,Hillcrest,772,16938,1985,,803,425,Sold,,,https://www.redfin.com/CA/San-Diego/3606-1st-Ave-92103/unit-103/home/5371171,SDMLS,240028387,N,Y,32.743615,-117.1642039
PAST SALE,January-27-2025,Single Family Residential,2728 Reynard Way,San Diego,CA,92103,1355000,3,2.5,Mission Hills,1687,1801,2024,,803,,Sold,,,https://www.redfin.com/CA/San-Diego/2728-Reynard-Way-92103/home/172723166,SDMLS,240028683,N,Y,32.734084,-117.169682
PAST SALE,December-30-2024,Multi-Family (2-4 Unit),806-812 W Brookes Ave,San Diego,CA,92103,2500000,8,4.0,Mission Hills,3200,6255,1958,,781,,Sold,,,https://www.redfin.com/CA/San-Diego/806-W-Brookes-Ave-92103/home/5362118,SDMLS,240026126,N,Y,32.7433588,-117.1705449
PAST SALE,January-22-2025,Single Family Residential,2821 N Arroyo Dr,San Diego,CA,92103,1270000,3,2.5,Mission Hills,2301,10800,1995,,552,29,Sold,,,https://www.redfin.com/CA/San-Diego/2821-N-Arroyo-Dr-92103/home/5377880,SDMLS,240026808,N,Y,32.7348002,-117.1672596
PAST SALE,January-29-2025,Single Family Residential,2730 Reynard Way,San Diego,CA,92103,1395000,3,3.0,Mission Hills,1704,1909,2024,,819,,Sold,,,https://www.redfin.com/CA/San-Diego/2730-Reynard-Way-92103/home/172723165,SDMLS,240028684,N,Y,32.7342157,-117.1696957
PAST SALE,,Townhouse,3024 Horton Ave,San Diego,CA,92103,550000,2,2.5,,1049,,1988,,524,,,,,https://www.redfin.com/CA/San-Diego/3024-Horton-Ave-92103/home/6630071,,,N,Y,32.7372266,-117.1716294
PAST SALE,February-11-2025,Single Family Residential,2726 Reynard Way,San Diego,CA,92103,1250000,3,3.0,Mission Hills,1401,1557,2024,,892,,Sold,,,https://www.redfin.com/CA/San-Diego/2726-Reynard-Way-92103/home/172723167,SDMLS,240028681,N,Y,32.7340159,-117.169666
PAST SALE,December-13-2024,Multi-Family (2-4 Unit),1918-22 Howard Ave,San Diego,CA,92104,1250000,3,3.0,92104 - North Park,3,3941,1924,,416667,,Sold,,,https://www.redfin.com/CA/San-Diego/1918-Howard-Ave-92104/home/191288407,CRMLS,PTP2403625,N,Y,32.7542131,-117.1445565
PAST SALE,February-14-2025,Multi-Family (2-4 Unit),119-121 Brookes Ave,San Diego,CA,92103,950000,2,2.0,Hillcrest,,1753,1924,,,,Sold,,,https://www.redfin.com/CA/San-Diego/119-Brookes-Ave-92103/home/193763516,SDMLS,240027800,N,Y,32.743165,-117.1633908
PAST SALE,January-23-2025,Condo/Co-op,1250 Cleveland Ave Unit G102,San Diego,CA,92103,560000,1,1.0,San Diego,732,68951,1991,,765,540,Sold,,,https://www.redfin.com/CA/San-Diego/1250-Cleveland-Ave-92103/unit-G102/home/5304901,CRMLS,PT24237641,N,Y,32.7496899,-117.1529355
PAST SALE,December-20-2024,Condo/Co-op,2604 5th Ave #901,San Diego,CA,92103,3857000,3,2.5,San Diego,3995,,2019,,965,1891,Sold,,,https://www.redfin.com/CA/San-Diego/2604-5th-Ave-92103/unit-901/home/169286740,SDMLS,240020910,N,Y,32.732609,-117.1606254
PAST SALE,December-18-2024,Single Family Residential,3785 Albatross St,San Diego,CA,92103,1995850,6,2.5,Hillcrest,3209,4657,1945,,622,,Sold,,,https://www.redfin.com/CA/San-Diego/3785-Albatross-St-92103/home/5367320,SDMLS,240024180,N,Y,32.7466766,-117.1658628
PAST SALE,January-21-2025,Single Family Residential,4245 Ave,San Diego,CA,92103,1695000,3,2.0,University Heights,1400,,1926,,1211,,Sold,,,https://www.redfin.com/CA/San-Diego/4245-10th-Ave-92103/home/5287379,SDMLS,240021760,N,Y,32.7550594,-117.1556914
PAST SALE,December-12-2024,Condo/Co-op,3560 1st Ave #3,San Diego,CA,92103,769000,2,2.0,San Diego,1222,,1984,,629,699,Sold,,,https://www.redfin.com/CA/San-Diego/3560-1st-Ave-92103/unit-3/home/5373496,SDMLS,240024095,N,Y,32.7425539,-117.1642039
PAST SALE,January-6-2025,Condo/Co-op,3620 3rd Ave #104,San Diego,CA,92103,610000,2,2.0,Hillcrest,724,20284,1991,,843,516,Sold,,,https://www.redfin.com/CA/San-Diego/3620-3rd-Ave-92103/unit-104/home/6600895,SDMLS,240026899,N,Y,32.7439032,-117.1631679
PAST SALE,,Multi-Family (2-4 Unit),3829 Eagle St,San Diego,CA,92103,1666000,6,4.0,,3224,6730,2020,,517,,,,,https://www.redfin.com/CA/San-Diego/3829-Eagle-St-92103/home/5359699,,,N,Y,32.747817,-117.1692365
PAST SALE,January-6-2025,Townhouse,2500 6th Ave #1201,San Diego,CA,92103,3550000,3,2.5,San Diego,4270,,2003,,831,2279,Sold,,,https://www.redfin.com/CA/San-Diego/2500-6th-Ave-92103/unit-1201/home/7492890,SDMLS,240025025,N,Y,32.7320998,-117.1597866
PAST SALE,December-18-2024,Townhouse,4269 5th Ave,San Diego,CA,92103,489000,1,1.0,Hillcrest,640,254831,1973,,764,510,Sold,,,https://www.redfin.com/CA/San-Diego/4269-5th-Ave-92103/home/5291255,SDMLS,240023487,N,Y,32.7549051,-117.1601942
PAST SALE,January-14-2025,Townhouse,3740 Park Blvd #613,San Diego,CA,92103,1675000,4,2.5,san Diego,2301,,2007,,728,923,Sold,,,https://www.redfin.com/CA/San-Diego/3740-Park-Blvd-92103/unit-613/home/17201800,SDMLS,240026085,N,Y,32.7461636,-117.1471816
PAST SALE,December-19-2024,Condo/Co-op,3570 1st Ave #20,San Diego,CA,92103,700000,2,2.0,San Diego,1227,25038,1984,,570,699,Sold,,,https://www.redfin.com/CA/San-Diego/3570-1st-Ave-92103/unit-20/home/5373482,SDMLS,240023913,N,Y,32.7429018,-117.164112
PAST SALE,February-10-2025,Townhouse,1609 Polk Ave,San Diego,CA,92103,1015000,3,2.5,University Heights,1471,,2008,,690,344,Sold,,,https://www.redfin.com/CA/San-Diego/1609-Polk-Ave-92103/home/22651765,SDMLS,240027312,N,Y,32.7525209,-117.1473409
PAST SALE,January-24-2025,Townhouse,3972 Richmond St,San Diego,CA,92103,1059000,2,2.5,San Diego,1274,,1991,,831,612,Sold,,,https://www.redfin.com/CA/San-Diego/3972-Richmond-St-92103/home/5305172,SDMLS,240027611,N,Y,32.750368,-117.152439
PAST SALE,December-26-2024,Townhouse,3571 Curlew St,San Diego,CA,92103,865000,2,2.0,Mission Hills,1174,,1986,,737,352,Sold,,,https://www.redfin.com/CA/San-Diego/3571-Curlew-St-92103/home/5373172,SDMLS,240024626,N,Y,32.7427505,-117.1669139
PAST SALE,January-28-2025,Condo/Co-op,2750 4th Ave #401,San Diego,CA,92103,2100000,3,2.5,92103 - Mission Hills,2093,,2020,,1003,836,Sold,,,https://www.redfin.com/CA/San-Diego/2750-4th-Ave-92103/unit-401/home/167881841,CRMLS,PTP2406862,N,Y,32.7341152,-117.1615388
PAST SALE,December-13-2024,Single Family Residential,4171 Ibis,San Diego,CA,92103,1385000,4,2.0,San Diego,1790,,1910,,774,,Sold,,,https://www.redfin.com/CA/San-Diego/4171-Ibis-St-92103/home/5288046,SDMLS,240022897,N,Y,32.7531843,-117.1730184
PAST SALE,January-27-2025,Single Family Residential,1506 Plumosa Way,San Diego,CA,92103,3100000,4,4.5,Mission Hills,3477,16312,1910,,892,,Sold,,,https://www.redfin.com/CA/San-Diego/1506-Plumosa-Way-92103/home/5281066,SDMLS,240023805,N,Y,32.7544807,-117.1771788
PAST SALE,December-11-2024,Condo/Co-op,1621 Hotel Cir Unit E111,San Diego,CA,92108,410000,1,1.0,92108 - Mission Valley,670,,1972,,612,450,Sold,,,https://www.redfin.com/CA/San-Diego/1621-Hotel-Cir-S-92108/unit-E111/home/5278634,CRMLS,NDP2408479,N,Y,32.7575479,-117.1786318
PAST SALE,January-29-2025,Condo/Co-op,2921 India St #1,San Diego,CA,92103,1118000,3,2.5,92103 - Mission Hills,2487,4190,1993,,450,507,Sold,,,https://www.redfin.com/CA/San-Diego/2921-India-St-92103/unit-1/home/6317274,CRMLS,NDP2409768,N,Y,32.7343866,-117.1730653
PAST SALE,December-16-2024,Single Family Residential,327 W University Ave,San Diego,CA,92103,891000,2,1.0,Mission Hills,840,2818,,,1061,,Sold,,,https://www.redfin.com/CA/San-Diego/327-W-University-Ave-92103/home/5290422,TheMLS,24-440117,N,Y,32.7488118,-117.1667653
PAST SALE,February-4-2025,Condo/Co-op,3666 3rd Ave #104,San Diego,CA,92103,675000,2,2.0,Hillcrest,1051,,1988,,642,630,Sold,,,https://www.redfin.com/CA/San-Diego/3666-3rd-Ave-92103/unit-104/home/5371433,SDMLS,240025244,N,Y,32.7446643,-117.1630783
PAST SALE,December-27-2024,Single Family Residential,4270 Ampudia St,San Diego,CA,92103,4100000,4,4.5,San Diego,4044,7100,2023,,1014,,Sold,,,https://www.redfin.com/CA/San-Diego/4270-Ampudia-St-92103/home/5280064,SDMLS,240024299,N,Y,32.7542601,-117.1898196
PAST SALE,January-2-2025,Condo/Co-op,1669 Guy St,San Diego,CA,92103,885000,2,2.5,San Diego,1280,,1973,,691,400,Sold,,,https://www.redfin.com/CA/San-Diego/1669-Guy-St-92103/home/5361364,SDMLS,240022667,N,Y,32.7442421,-117.1794993
PAST SALE,January-17-2025,Single Family Residential,2370 Juan St,San Diego,CA,92103,2535000,4,3.5,San Diego,2535,12800,1951,,1000,,Sold,,,https://www.redfin.com/CA/San-Diego/2370-Juan-St-92103/home/5281257,SDMLS,240017898,N,Y,32.7526242,-117.1913995
PAST SALE,February-18-2025,Single Family Residential,3282 Ibis St,San Diego,CA,92103,1120000,2,2.0,Middletown,1026,3044,1918,,1092,,Sold,,,https://www.redfin.com/CA/San-Diego/3282-Ibis-St-92103/home/5363946,SDMLS,240026743,N,Y,32.7385403,-117.1737673
PAST SALE,February-27-2025,Condo/Co-op,4257 3rd Ave #2,San Diego,CA,92103,1035000,2,1.5,San Diego,1900,,2009,,545,560,Sold,,,https://www.redfin.com/CA/San-Diego/4257-3rd-Ave-92103/unit-2/home/18975677,SDMLS,240027254,N,Y,32.7548372,-117.1620213
PAST SALE,January-13-2025,Condo/Co-op,2855 5th Ave #503,San Diego,CA,92103,1750000,2,2.0,San Diego,1500,,2018,,1167,1876,Sold,,,https://www.redfin.com/CA/San-Diego/2855-5th-Ave-92103/unit-503/home/167587928,SDMLS,240023718,N,Y,32.7352017,-117.1600865
